Country,Rank,Index,Name Group,Localized Name,Romanized Name,Count,Percent
LU,14.0,14,LU-14,Faber,Faber,610.0,
LU,15.0,15,LU-15,Meyer,Meyer,556.0,
LU,16.0,16,LU-16,Schneider,Schneider,550.0,
LU,17.0,17,LU-17,Weiss,Weiss,543.0,
LU,18.0,18,LU-18,Schiltz,Schiltz,538.0,
LU,19.0,19,LU-19,Simon,Simon,537.0,
LU,20.0,20,LU-20,Welter,Welter,533.0,
LU,21.0,21,LU-21,Hansen,Hansen,504.0,
LU,22.0,22,LU-22,Majerus,Majerus,496.0,
LU,23.0,23,LU-23,Ries,Ries,467.0,
LU,24.0,24,LU-24,Meyers,Meyers,459.0,
LU,25.0,25,LU-25,Kayser,Kayser,451.0,
LU,26.0,26,LU-26,Steffen,Steffen,441.0,
LU,27.0,27,LU-27,Krier,Krier,438.0,
LU,28.0,28,LU-28,Braun,Braun,421.0,
LU,29.0,29,LU-29,Wagener,Wagener,411.0,
LU,30.0,30,LU-30,Diederich,Diederich,405.0,
MT,1.0,1,MT-1,Borg,Borg,13610.0,0.033
MT,2.0,2,MT-2,Camilleri,Camilleri,13090.0,0.031
MT,3.0,3,MT-3,Vella,Vella,12192.0,0.029
MT,4.0,4,MT-4,Farrugia,Farrugia,11953.0,0.029
MT,5.0,5,MT-5,Zammit,Zammit,9769.0,0.023
MT,6.0,6,MT-6,Galea,Galea,8767.0,0.021
MT,7.0,7,MT-7,Micallef,Micallef,8677.0,0.021
MT,8.0,8,MT-8,Grech,Grech,8178.0,0.02
MT,9.0,9,MT-9,Attard,Attard,7680.0,0.018
MT,10.0,10,MT-10,Spiteri,Spiteri,7316.0,0.018
MD,1.0,1,MD-1,Rusu,Rusu,66781.0,
MD,2.0,2,MD-2,Ceban,Ceban,60694.0,
MD,3.0,3,MD-3,Ciobanu,Ciobanu,49784.0,
MD,4.0,4,MD-4,Țurcan,Țurcan,49253.0,
MD,5.0,5,MD-5,Cebotari,Cebotari,44845.0,
MD,6.0,6,MD-6,Sîrbu,Sîrbu,41095.0,
MD,7.0,7,MD-7,Lungu,Lungu,40861.0,
MD,8.0,8,MD-8,Munteanu,Munteanu,40321.0,
MD,9.0,9,MD-9,Rotari,Rotari,39181.0,
MD,10.0,10,MD-10,Popa,Popa,37476.0,
MD,11.0,11,MD-11,Ursu,Ursu,33222.0,
MD,12.0,12,MD-12,Guțu,Guțu,33155.0,
MD,13.0,13,MD-13,Roșca,Roșca,32462.0,
MD,14.0,14,MD-14,Melnic,Melnic,30832.0,
MD,15.0,15,MD-15,Cojocari,Cojocari,30525.0,
ME,1.0,1,ME-1,Popović,Popović,,
ME,2.0,2,ME-2,Marković,Marković,,
ME,3.0,3,ME-3,Vujović,Vujović,,
ME,4.0,4,ME-4,Radović,Radović,,
ME,5.0,5,ME-5,Ivanović,Ivanović,,
ME,6.0,6,ME-6,Radulović,Radulović,,
ME,7.0,7,ME-7,Jovanović,Jovanović,,
ME,8.0,8,ME-8,Perović,Perović,,
ME,9.0,9,ME-9,Vuković,Vuković,,
ME,10.0,10,ME-10,Kovačević,Kovačević,,
NL,1.0,1,NL-1,De Jong,De Jong,86534.0,0.0053
NL,2.0,2,NL-2,Jansen,Jansen,75699.0,0.0046
NL,3.0,3,NL-3,De Vries,De Vries,73157.0,0.0045
NL,4.0,4,NL-4,Van den Berg,Van den Berg,60130.0,0.0037
NL,5.0,5,NL-5,Van Dijk,Van Dijk,57944.0,0.0035
NL,5.0,5,NL-5,Van Dyk,Van Dyk,57944.0,0.0035
NL,6.0,6,NL-6,Bakker,Bakker,56864.0,0.0035
NL,7.0,7,NL-7,Janssen,Janssen,55394.0,0.0034
NL,8.0,8,NL-8,Visser,Visser,50929.0,0.0031
NL,9.0,9,NL-9,Smit,Smit,43493.0,0.0027
NL,10.0,10,NL-10,Meijer,Meijer,41497.0,0.0025
NL,10.0,10,NL-10,Meyer,Meyer,41497.0,0.0025
NL,11.0,11,NL-11,De Boer,De Boer,39576.0,0.0024
NL,12.0,12,NL-12,Mulder,Mulder,37250.0,0.0023
NL,13.0,13,NL-13,De Groot,De Groot,37221.0,0.0023
NL,14.0,14,NL-14,Bos,Bos,36478.0,0.0022
NL,15.0,15,NL-15,Vos,Vos,31154.0,0.0019
NL,16.0,16,NL-16,Peters,Peters,30864.0,0.0019
NL,17.0,17,NL-17,Hendriks,Hendriks,30199.0,0.0018
NL,18.0,18,NL-18,Van Leeuwen,Van Leeuwen,28774.0,0.0018
NL,19.0,19,NL-19,Dekker,Dekker,28682.0,0.0017
NL,20.0,20,NL-20,Brouwer,Brouwer,26224.0,0.0016
NL,21.0,21,NL-21,De Wit,De Wit,24904.0,0.0015
NL,22.0,22,NL-22,Dijkstra,Dijkstra,24175.0,0.0015
NL,23.0,23,NL-23,Smits,Smits,23816.0,0.0015
NL,24.0,24,NL-24,De Graaf,De Graaf,21699.0,0.0013
NL,25.0,25,NL-25,Van der Meer,Van der Meer,21354.0,0.0013
MK,1.0,1,MK-1,Andov,Andov,,
MK,2.0,2,MK-2,Angelov,Angelov,,
MK,3.0,3,MK-3,Bogdanov,Bogdanov,,
MK,4.0,4,MK-4,Bozinov,Bozinov,,
MK,5.0,5,MK-5,Brankov,Brankov,,
MK,6.0,6,MK-6,Damcevski,Damcevski,,
MK,7.0,7,MK-7,Davidov,Davidov,,
MK,8.0,8,MK-8,Dimitrov,Dimitrov,,
MK,9.0,9,MK-9,Donev,Donev,,
MK,10.0,10,MK-10,Filipov,Filipov,,
MK,11.0,11,MK-11,Georgiev,Georgiev,,
MK,12.0,12,MK-12,Ivanov,Ivanov,,
MK,13.0,13,MK-13,Ivanovski,Ivanovski,,
MK,14.0,14,MK-14,Janev,Janev,,
MK,15.0,15,MK-15,Kitanovski,Kitanovski,,
MK,16.0,16,MK-16,Koloski,Koloski,,
MK,17.0,17,MK-17,Kostovski,Kostovski,,
MK,18.0,18,MK-18,Kostov,Kostov,,
MK,19.0,19,MK-19,Manasievski,Manasievski,,
MK,20.0,20,MK-20,Markov,Markov,,
MK,21.0,21,MK-21,Markovski,Markovski,,
MK,22.0,22,MK-22,Markoski,Markoski,,
MK,23.0,23,MK-23,Matovski,Matovski,,
MK,24.0,24,MK-24,Mladenovski,Mladenovski,,
MK,25.0,25,MK-25,Nikolovski,Nikolovski,,
MK,26.0,26,MK-26,Pavlovski,Pavlovski,,
MK,27.0,27,MK-27,Penov,Penov,,
MK,28.0,28,MK-28,Petkov,Petkov,,
MK,29.0,29,MK-29,Petrevski,Petrevski,,
MK,30.0,30,MK-30,Petrovski,Petrovski,,
MK,31.0,31,MK-31,Popoff,Popoff,,
MK,32.0,32,MK-32,Popovski,Popovski,,
MK,33.0,33,MK-33,Ristevski,Ristevski,,
MK,34.0,34,MK-34,Stojanov,Stojanov,,
MK,35.0,35,MK-35,Trajanoski,Trajanoski,,
MK,36.0,36,MK-36,Trajanovski,Trajanovski,,
MK,37.0,37,MK-37,Trajcevski,Trajcevski,,
MK,38.0,38,MK-38,Trajkovski,Trajkovski,,
NO,1.0,1,NO-1,Hansen,Hansen,53011.0,
NO,2.0,2,NO-2,Johansen,Johansen,50088.0,
NO,3.0,3,NO-3,Olsen,Olsen,49303.0,
NO,4.0,4,NO-4,Larsen,Larsen,38.0,
NO,5.0,5,NO-5,Andersen,Andersen,37206.0,
NO,6.0,6,NO-6,Pedersen,Pedersen,35402.0,
NO,7.0,7,NO-7,Nilsen,Nilsen,34941.0,
NO,8.0,8,NO-8,Kristiansen,Kristiansen,23595.0,
NO,9.0,9,NO-9,Jensen,Jensen,23079.0,
NO,10.0,10,NO-10,Karlsen,Karlsen,21330.0,
NO,11.0,11,NO-11,Johnsen,Johnsen,20755.0,
NO,12.0,12,NO-12,Pettersen,Pettersen,20226.0,
NO,13.0,13,NO-13,Eriksen,Eriksen,19241.0,
NO,14.0,14,NO-14,Berg,Berg,18133.0,
NO,15.0,15,NO-15,Haugen,Haugen,14392.0,
NO,16.0,16,NO-16,Hagen,Hagen,14126.0,
NO,17.0,17,NO-17,Johannessen,Johannessen,13387.0,
NO,18.0,18,NO-18,Andreassen,Andreassen,12139.0,
NO,19.0,19,NO-19,Jacobsen,Jacobsen,11925.0,
NO,20.0,20,NO-20,Dahl,Dahl,11540.0,
NO,21.0,21,NO-21,Jørgensen,Jørgensen,11481.0,
NO,22.0,22,NO-22,Halvorsen,Halvorsen,11477.0,
NO,23.0,23,NO-23,Henriksen,Henriksen,11364.0,
NO,24.0,24,NO-24,Lund,Lund,11282.0,
PL,1.0,1,PL-1,Nowak,Nowak,207348.0,
PL,2.0,2,PL-2,Kowalski,Kowalski,140471.0,
PL,3.0,3,PL-3,Wiśniewski,Wiśniewski,111174.0,
PL,4.0,4,PL-4,Wójcik,Wójcik,100064.0,
PL,5.0,5,PL-5,Kowalczyk,Kowalczyk,98739.0,
PL,6.0,6,PL-6,Kamiński,Kamiński,95816.0,
PL,7.0,7,PL-7,Lewandowski,Lewandowski,93404.0,
PL,8.0,8,PL-8,Zieliński,Zieliński,91522.0,
PL,9.0,9,PL-9,Szymański,Szymański,89698.0,
PL,10.0,10,PL-10,Woźniak,Woźniak,89015.0,
PL,11.0,11,PL-11,Dąbrowski,Dąbrowski,87304.0,
PL,12.0,12,PL-12,Kozłowski,Kozłowski,76657.0,
PL,13.0,13,PL-13,Jankowski,Jankowski,69280.0,
PL,14.0,14,PL-14,Mazur,Mazur,68090.0,
PL,15.0,15,PL-15,Kwiatkowski,Kwiatkowski,66917.0,
PL,16.0,16,PL-16,Wojciechowski,Wojciechowski,66879.0,
PL,17.0,17,PL-17,Krawczyk,Krawczyk,64543.0,
PL,18.0,18,PL-18,Kaczmarek,Kaczmarek,62399.0,
PL,19.0,19,PL-19,Piotrowski,Piotrowski,61844.0,
PL,20.0,20,PL-20,Grabowski,Grabowski,59052.0,
PT,1.0,1,PT-1,Silva,Silva,975152.0,0.0944
PT,2.0,2,PT-2,Santos,Santos,615668.0,0.0596
PT,3.0,3,PT-3,Ferreira,Ferreira,542325.0,0.0525
PT,4.0,4,PT-4,Pereira,Pereira,504104.0,0.0488
PT,5.0,5,PT-5,Oliveira,Oliveira,383243.0,0.0371
PT,6.0,6,PT-6,Costa,Costa,380144.0,0.0368
PT,7.0,7,PT-7,Rodrigues,Rodrigues,368781.0,0.0357
PT,8.0,8,PT-8,Martins,Martins,333659.0,0.0323
PT,9.0,9,PT-9,Jesus,Jesus,308867.0,0.0299
PT,10.0,10,PT-10,Sousa,Sousa,304735.0,0.0295
PT,11.0,11,PT-11,Fernandes,Fernandes,291306.0,0.0282
PT,12.0,12,PT-12,Gonçalves,Gonçalves,285108.0,0.0276
PT,13.0,13,PT-13,Gomes,Gomes,265481.0,0.0257
PT,14.0,14,PT-14,Lopes,Lopes,260316.0,0.0252
PT,15.0,15,PT-15,Marques,Marques,259283.0,0.0251
PT,16.0,16,PT-16,Alves,Alves,244821.0,0.0237
PT,17.0,17,PT-17,Almeida,Almeida,234491.0,0.0227
PT,18.0,18,PT-18,Ribeiro,Ribeiro,234491.0,0.0227
PT,19.0,19,PT-19,Pinto,Pinto,215897.0,0.0209
PT,20.0,20,PT-20,Carvalho,Carvalho,203501.0,0.0197
PT,21.0,21,PT-21,Teixeira,Teixeira,174577.0,0.0169
PT,22.0,22,PT-22,Moreira,Moreira,159082.0,0.0154
PT,23.0,23,PT-23,Correia,Correia,158049.0,0.0153
PT,24.0,24,PT-24,Mendes,Mendes,143587.0,0.0139
PT,25.0,25,PT-25,Nunes,Nunes,136356.0,0.0132
PT,26.0,26,PT-26,Soares,Soares,132224.0,0.0128
PT,27.0,27,PT-27,Vieira,Vieira,123960.0,0.012
PT,28.0,28,PT-28,Monteiro,Monteiro,114663.0,0.0111
PT,29.0,29,PT-29,Cardoso,Cardoso,110531.0,0.0107
PT,30.0,30,PT-30,Rocha,Rocha,107432.0,0.0104
PT,31.0,31,PT-31,Neves,Neves,101234.0,0.0098
PT,32.0,32,PT-32,Coelho,Coelho,100201.0,0.0097
PT,33.0,33,PT-33,Cruz,Cruz,97102.0,0.0094
PT,34.0,34,PT-34,Cunha,Cunha,96069.0,0.0093
PT,35.0,35,PT-35,Pires,Pires,95036.0,0.0092
PT,36.0,36,PT-36,Duarte,Duarte,88838.0,0.0086
PT,37.0,37,PT-37,Reis,Reis,87805.0,0.0085
PT,38.0,38,PT-38,Simões,Simões,87805.0,0.0085
PT,39.0,39,PT-39,Antunes,Antunes,84706.0,0.0082
PT,40.0,40,PT-40,Matos,Matos,84706.0,0.0082
PT,41.0,41,PT-41,Fonseca,Fonseca,83673.0,0.0081
PT,42.0,42,PT-42,Machado,Machado,78508.0,0.0076
PT,43.0,43,PT-43,Araújo,Araújo,71277.0,0.0069
PT,44.0,44,PT-44,Barbosa,Barbosa,71277.0,0.0069
PT,45.0,45,PT-45,Tavares,Tavares,69211.0,0.0067
PT,46.0,46,PT-46,Lourenço,Lourenço,67145.0,0.0065
PT,47.0,47,PT-47,Castro,Castro,64046.0,0.0062
PT,48.0,48,PT-48,Figueiredo,Figueiredo,64046.0,0.0062
PT,49.0,49,PT-49,Azevedo,Azevedo,61980.0,0.006
PT,50.0,50,PT-50,Freitas,Freitas,61980.0,0.006
RO,1.0,1,RO-1,Popa,Popa,,
RO,2.0,2,RO-2,Popescu,Popescu,,
RO,3.0,3,RO-3,Pop,Pop,,
RO,4.0,4,RO-4,Radu,Radu,,
RO,5.0,5,RO-5,Dumitru,Dumitru,,
RO,6.0,6,RO-6,Stan,Stan,,
RO,7.0,7,RO-7,Stoica,Stoica,,
RO,8.0,8,RO-8,Gheorghe,Gheorghe,,
RO,9.0,9,RO-9,Matei,Matei,,
RO,10.0,10,RO-10,Ciobanu,Ciobanu,,
RO,11.0,11,RO-11,Ionescu,Ionescu,,
RO,12.0,12,RO-12,Rusu,Rusu,,
RS,1.0,1,RS-1,Јовановић,Jovanović,,
RS,2.0,2,RS-2,Петровић,Petrović,,
RS,3.0,3,RS-3,Николић,Nikolić,,
RS,4.0,4,RS-4,Марковић,Marković,,
RS,5.0,5,RS-5,Ђорђевић,Đorđević,,
RS,6.0,6,RS-6,Стојановић,Stojanović,,
RS,7.0,7,RS-7,Илић,Ilić,,
RS,8.0,8,RS-8,Станковић,Stanković,,
RS,9.0,9,RS-9,Павловић,Pavlović,,
RS,10.0,10,RS-10,Милошевић,Milošević,,
SK,1.0,1,SK-1,Horváth,Horváth,30813.0,
SK,2.0,2,SK-2,Kováč,Kováč,29079.0,
SK,3.0,3,SK-3,Varga,Varga,21650.0,
SK,4.0,4,SK-4,Tóth,Tóth,21604.0,
SK,5.0,5,SK-5,Nagy,Nagy,19341.0,
SK,6.0,6,SK-6,Baláž,Baláž,14114.0,
SK,7.0,7,SK-7,Szabó,Szabó,13998.0,
SK,8.0,8,SK-8,Molnár,Molnár,12632.0,
SK,9.0,9,SK-9,Balog,Balog,10872.0,
SK,10.0,10,SK-10,Lukáč,Lukáč,9718.0,
SK,11.0,11,SK-11,Novák,Novák,9712.0,
SK,12.0,12,SK-12,Kovács,Kovács,9567.0,
SK,13.0,13,SK-13,Polák,Polák,9352.0,
SK,14.0,14,SK-14,Gajdoš,Gajdoš,8777.0,
SK,15.0,15,SK-15,Kollár,Kollár,8699.0,
SK,16.0,16,SK-16,Hudák,Hudák,7895.0,
SK,17.0,17,SK-17,Neméth,Neméth,7491.0,
SK,18.0,18,SK-18,Kováčik,Kováčik,7472.0,
SK,19.0,19,SK-19,Oláh,Oláh,7240.0,
SK,20.0,20,SK-20,Oravec,Oravec,7223.0,
SI,1.0,1,SI-1,Novak,Novak,11196.0,
SI,2.0,2,SI-2,Horvat,Horvat,9762.0,
SI,3.0,3,SI-3,Kovačič,Kovačič,5640.0,
SI,4.0,4,SI-4,Krajnc,Krajnc,5585.0,
SI,5.0,5,SI-5,Zupančič,Zupančič,5019.0,
SI,6.0,6,SI-6,Potočnik,Potočnik,4729.0,
SI,7.0,7,SI-7,Kovač,Kovač,4729.0,
SI,8.0,8,SI-8,Mlakar,Mlakar,3957.0,
SI,9.0,9,SI-9,Kos,Kos,3905.0,
SI,10.0,10,SI-10,Vidmar,Vidmar,3885.0,
SI,11.0,11,SI-11,Golob,Golob,3855.0,
SI,12.0,12,SI-12,Turk,Turk,3506.0,
SI,13.0,13,SI-13,Božič,Božič,3421.0,
SI,14.0,14,SI-14,Kralj,Kralj,3418.0,
SI,15.0,15,SI-15,Korošec,Korošec,3285.0,
SI,16.0,16,SI-16,Zupan,Zupan,3256.0,
SI,17.0,17,SI-17,Bizjak,Bizjak,3209.0,
SI,18.0,18,SI-18,Hribar,Hribar,3136.0,
SI,19.0,19,SI-19,Kotnik,Kotnik,3069.0,
SI,20.0,20,SI-20,Kavčič,Kavčič,3003.0,
SI,21.0,21,SI-21,Rozman,Rozman,2992.0,
SI,22.0,22,SI-22,Kastelic,Kastelic,2873.0,
SI,23.0,23,SI-23,Oblak,Oblak,2841.0,
SI,24.0,24,SI-24,Žagar,Žagar,2828.0,
SI,25.0,25,SI-25,Petek,Petek,2821.0,
SI,26.0,26,SI-26,Hočevar,Hočevar,2808.0,
SI,27.0,27,SI-27,Kolar,Kolar,2807.0,
SI,28.0,28,SI-28,Košir,Košir,2738.0,
SI,29.0,29,SI-29,Koren,Koren,2598.0,
SI,30.0,30,SI-30,Klemenčič,Klemenčič,2399.0,
ES,1.0,1,ES-1,García,García,1378000.0,0.0348
ES,2.0,2,ES-2,Fernández,Fernández,851000.0,0.0215
ES,3.0,3,ES-3,González,González,839000.0,0.0212
ES,4.0,4,ES-4,Rodríguez,Rodríguez,804000.0,0.0203
ES,5.0,5,ES-5,López,López,796000.0,0.0201
ES,6.0,6,ES-6,Martínez,Martínez,788000.0,0.0197
ES,7.0,7,ES-7,Sánchez,Sánchez,725000.0,0.0183
ES,8.0,8,ES-8,Pérez,Pérez,709000.0,0.0179
ES,9.0,9,ES-9,Martín,Martín,459000.0,0.0116
ES,10.0,10,ES-10,Gómez,Gómez,440000.0,0.0111
ES,11.0,11,ES-11,Ruiz,Ruiz,321000.0,0.0081
ES,12.0,12,ES-12,Hernández,Hernández,305000.0,0.0077
ES,13.0,13,ES-13,Jiménez,Jiménez,293000.0,0.0074
ES,14.0,14,ES-14,Díaz,Díaz,293000.0,0.0074
ES,15.0,15,ES-15,Álvarez,Álvarez,273000.0,0.0069
ES,16.0,16,ES-16,Moreno,Moreno,261000.0,0.0066
ES,17.0,17,ES-17,Muñoz,Muñoz,241000.0,0.0061
ES,18.0,18,ES-18,Alonso,Alonso,206000.0,0.0052
ES,19.0,19,ES-19,Gutiérrez,Gutiérrez,170000.0,0.0043
ES,20.0,20,ES-20,Romero,Romero,170000.0,0.0043
ES,21.0,21,ES-21,Navarro,Navarro,158400.0,0.004
ES,22.0,22,ES-22,Torres,Torres,134600.0,0.0034
ES,23.0,23,ES-23,Domínguez,Domínguez,134600.0,0.0034
ES,24.0,24,ES-24,Gil,Gil,134600.0,0.0034
ES,25.0,25,ES-25,Vázquez,Vázquez,130000.0,0.0033
ES,26.0,26,ES-26,Serrano,Serrano,122700.0,0.0031
ES,27.0,27,ES-27,Ramos,Ramos,118000.0,0.003
ES,28.0,28,ES-28,Blanco,Blanco,118000.0,0.003
ES,29.0,29,ES-29,Sanz,Sanz,106900.0,0.0027
ES,30.0,30,ES-30,Castro,Castro,102900.0,0.0026
ES,31.0,31,ES-31,Suárez,Suárez,102900.0,0.0026
ES,32.0,32,ES-32,Ortega,Ortega,99000.0,0.0025
ES,33.0,33,ES-33,Rubio,Rubio,99000.0,0.0025
ES,34.0,34,ES-34,Molina,Molina,99000.0,0.0025
ES,35.0,35,ES-35,Delgado,Delgado,95000.0,0.0024
ES,36.0,36,ES-36,Ramírez,Ramírez,95000.0,0.0024
ES,37.0,37,ES-37,Morales,Morales,95000.0,0.0024
ES,38.0,38,ES-38,Ortiz,Ortiz,87120.0,0.0022
ES,39.0,39,ES-39,Marín,Marín,83160.0,0.0021
ES,40.0,40,ES-40,Iglesias,Iglesias,83160.0,0.0021
SV,1.0,1,SV-1,Andersson,Andersson,251621.0,
SV,2.0,2,SV-2,Johansson,Johansson,251495.0,
SV,3.0,3,SV-3,Karlsson,Karlsson,223151.0,
SV,4.0,4,SV-4,Nilsson,Nilsson,171360.0,
SV,5.0,5,SV-5,Eriksson,Eriksson,147514.0,
SV,6.0,6,SV-6,Larsson,Larsson,124686.0,
SV,7.0,7,SV-7,Olsson,Olsson,114280.0,
SV,8.0,8,SV-8,Persson,Persson,107911.0,
SV,9.0,9,SV-9,Svensson,Svensson,101834.0,
SV,10.0,10,SV-10,Gustafsson,Gustafsson,97536.0,
SV,11.0,11,SV-11,Pettersson,Pettersson,96011.0,
SV,12.0,12,SV-12,Jonsson,Jonsson,73869.0,
SV,13.0,13,SV-13,Jansson,Jansson,50170.0,
SV,14.0,14,SV-14,Hansson,Hansson,43926.0,
SV,15.0,15,SV-15,Bengtsson,Bengtsson,34302.0,
SV,16.0,16,SV-16,Jönsson,Jönsson,32249.0,
SV,17.0,17,SV-17,Lindberg,Lindberg,27533.0,
SV,18.0,18,SV-18,Jakobsson,Jakobsson,26793.0,
SV,19.0,19,SV-19,Magnusson,Magnusson,26562.0,
SV,20.0,20,SV-20,Olofsson,Olofsson,26424.0,
CH,1.0,1,CH-1,Müller,Müller,31000.0,
CH,2.0,2,CH-2,Meier,Meier,19150.0,
CH,3.0,3,CH-3,Schmid,Schmid,16900.0,
CH,4.0,4,CH-4,Keller,Keller,13000.0,
CH,5.0,5,CH-5,Weber,Weber,11850.0,
CH,6.0,6,CH-6,Huber,Huber,10550.0,
CH,7.0,7,CH-7,Meyer,Meyer,10350.0,
CH,8.0,8,CH-8,Schneider,Schneider,10300.0,
CH,9.0,9,CH-9,Steiner,Steiner,8950.0,
CH,10.0,10,CH-10,Fischer,Fischer,8200.0,
CH,11.0,11,CH-11,Brunner,Brunner,8100.0,
CH,12.0,12,CH-12,Baumann,Baumann,8000.0,
CH,13.0,13,CH-13,Gerber,Gerber,7950.0,
CH,14.0,14,CH-14,Frei,Frei,7750.0,
CH,15.0,15,CH-15,Moser,Moser,7500.0,
UA,1.0,1,UA-1,Melnyk,Melnyk,,
UA,2.0,2,UA-2,Shevchenko,Shevchenko,,
UA,3.0,3,UA-3,Boyko,Boyko,,
UA,4.0,4,UA-4,Kovalenko,Kovalenko,,
UA,5.0,5,UA-5,Bondarenko,Bondarenko,,
UA,6.0,6,UA-6,Tkachenko,Tkachenko,,
UA,7.0,7,UA-7,Kovalchuk,Kovalchuk,,
UA,8.0,8,UA-8,Kravchenko,Kravchenko,,
UA,9.0,9,UA-9,Yakovenko,Yakovenko,,
UA,10.0,10,UA-10,Shevchuk,Shevchuk,,
UA,11.0,11,UA-11,Koval,Koval,,
UA,12.0,12,UA-12,Polishchuk,Polishchuk,,
UA,13.0,13,UA-13,Bondar,Bondar,,
UA,14.0,14,UA-14,Tkachuk,Tkachuk,,
UA,15.0,15,UA-15,Moroz,Moroz,,
UA,16.0,16,UA-16,Marchenko,Marchenko,,
UA,17.0,17,UA-17,Lysenko,Lysenko,,
UA,18.0,18,UA-18,Rudenko,Rudenko,,
UA,19.0,19,UA-19,Savchenko,Savchenko,,
UA,20.0,20,UA-20,Petrenko,Petrenko,,
GB,1.0,1,GB-1,Brown,Brown,,
GB,2.0,2,GB-2,Smith,Smith,,
GB,3.0,3,GB-3,Patel,Patel,,
GB,4.0,4,GB-4,Jones,Jones,,
GB,5.0,5,GB-5,Williams,Williams,,
GB,6.0,6,GB-6,Johnson,Johnson,,
GB,7.0,7,GB-7,Taylor,Taylor,,
GB,8.0,8,GB-8,Thomas,Thomas,,
GB,9.0,9,GB-9,Roberts,Roberts,,
GB,10.0,10,GB-10,Khan,Khan,,
GB,11.0,11,GB-11,Lewis,Lewis,,
GB,12.0,12,GB-12,Jackson,Jackson,,
GB,13.0,13,GB-13,Clarke,Clarke,,
GB,14.0,14,GB-14,James,James,,
GB,15.0,15,GB-15,Phillips,Phillips,,
GB,16.0,16,GB-16,Wilson,Wilson,,
GB,17.0,17,GB-17,Ali,Ali,,
GB,18.0,18,GB-18,Mason,Mason,,
GB,19.0,19,GB-19,Mitchell,Mitchell,,
GB,20.0,20,GB-20,Rose,Rose,,
GB,21.0,21,GB-21,Davis,Davis,,
GB,22.0,22,GB-22,Davies,Davies,,
GB,23.0,23,GB-23,Rodríguez,Rodríguez,,
GB,24.0,24,GB-24,Cox,Cox,,
GB,25.0,25,GB-25,Alexander,Alexander,,
CA,1.0,1,CA-1,Smith,Smith,192145.0,
CA,2.0,2,CA-2,Brown,Brown,108859.0,
CA,3.0,3,CA-3,Tremblay,Tremblay,106668.0,
CA,4.0,4,CA-4,Martin,Martin,91680.0,
CA,5.0,5,CA-5,Roy,Roy,90417.0,
CA,6.0,6,CA-6,Gagnon,Gagnon,85120.0,
CA,7.0,7,CA-7,Lee,Lee,83424.0,
CA,8.0,8,CA-8,Wilson,Wilson,82768.0,
CA,9.0,9,CA-9,Johnson,Johnson,79492.0,
CA,10.0,10,CA-10,MacDonald,MacDonald,78766.0,
CR,1.0,1,CR-1,Hernández,Hernández,,
CR,2.0,2,CR-2,Mora,Mora,,
CR,3.0,3,CR-3,Rodríguez,Rodríguez,,
CR,4.0,4,CR-4,González,González,,
CR,5.0,5,CR-5,Jiménez,Jiménez,,
CR,6.0,6,CR-6,Morales,Morales,,
CR,7.0,7,CR-7,Sánchez,Sánchez,,
CR,8.0,8,CR-8,Ramírez,Ramírez,,
CR,9.0,9,CR-9,Pérez,Pérez,,
CR,10.0,10,CR-10,Calderón,Calderón,,
CR,11.0,11,CR-11,Gutiérrez,Gutiérrez,,
CR,12.0,12,CR-12,Rojas,Rojas,,
CR,13.0,13,CR-13,Vargas,Vargas,,
CR,14.0,14,CR-14,Torres,Torres,,
CR,15.0,15,CR-15,Salas,Salas,,
CR,16.0,16,CR-16,Segura,Segura,,
CR,17.0,17,CR-17,Valverde,Valverde,,
CR,18.0,18,CR-18,Villalobos,Villalobos,,
CR,19.0,19,CR-19,Araya,Araya,,
CR,20.0,20,CR-20,Herrera,Herrera,,
CR,21.0,21,CR-21,López,López,,
CR,22.0,22,CR-22,Madrigal,Madrigal,,
CU,1.0,1,CU-1,Rodríguez,Rodríguez,225321.0,
CU,2.0,2,CU-2,Pérez,Pérez,158059.0,
CU,3.0,3,CU-3,Martinez,Martinez,141259.0,
CU,4.0,4,CU-4,García,García,137124.0,
CU,5.0,5,CU-5,Reyes,Reyes,104892.0,
CU,6.0,6,CU-6,Sánchez,Sánchez,104392.0,
CU,7.0,7,CU-7,Díaz,Díaz,95106.0,
CU,8.0,8,CU-8,Peña,Peña,94396.0,
CU,9.0,9,CU-9,Jiménez,Jiménez,92978.0,
CU,10.0,10,CU-10,Ramírez,Ramírez,92863.0,
CU,11.0,11,CU-11,Hernández,Hernández,91080.0,
CU,12.0,12,CU-12,Rosario,Rosario,89630.0,
CU,13.0,13,CU-13,González,González,85757.0,
CU,14.0,14,CU-14,Santana,Santana,81973.0,
CU,15.0,15,CU-15,Núñez,Núñez,79374.0,
CU,16.0,16,CU-16,Castillo,Castillo,78338.0,
CU,17.0,17,CU-17,de la Cruz,de la Cruz,76977.0,
CU,18.0,18,CU-18,Cruz,Cruz,64613.0,
CU,19.0,19,CU-19,Guzmán,Guzmán,63073.0,
CU,20.0,20,CU-20,Gómez,Gómez,62310.0,
CU,21.0,21,CU-21,Santos,Santos,60613.0,
CU,22.0,22,CU-22,López,López,59566.0,
CU,23.0,23,CU-23,Fuentes,Fuentes,58518.0,
CU,24.0,24,CU-24,Vásquez,Vásquez,56149.0,
CU,25.0,25,CU-25,De Los Santos,De Los Santos,54634.0,
